Id,SalePrice
1966,137118.7724135259
1967,218152.54729636898
1968,334464.5659313881
1969,337603.4017194057
1970,413703.58150165353
1971,297006.9072775405
1972,220847.01522333582
1973,223644.26746323344
1974,274464.9806431551
1975,334464.5659313881
1976,218997.06182148968
1977,316853.7274924057
1978,319085.9236839336
1979,248701.0646079163
1980,173663.1960745396
1981,237291.31349307057
1982,172530.3981584816
1983,172530.3981584816
1984,176945.9474998512
1985,204043.89490794454
1986,217568.96842801484
1987,163468.08301892586
1988,166771.1550197924
1989,191038.6256455713
1990,220957.75389194384
1991,173663.1960745396
1992,216239.83759915995
1993,163903.02775013645
1994,246307.087899861
1995,175593.70326665763
1996,218628.69766583678
1997,261826.63185050376
1998,328400.2990657971
1999,246717.37889691078
2000,279696.5417195006
2001,178508.08705871785
2002,221036.21738636895
2003,181950.1371825558
2004,189285.49351128886
2005,204043.89490794454
2006,173663.1960745396
2007,234726.70098280482
2008,159627.44945573094
2009,194872.93767996607
2010,187959.54718029953
2011,150837.25766411587
2012,146185.92643435264
2013,177879.3533385
2014,176642.7261620852
2015,187959.54718029953
2016,194872.93767996607
2017,190908.26510245894
2018,124756.44402760167
2019,118349.63683285312
2020,117014.72485882368
2021,118349.63683285312
2022,183399.46709481304
2023,151456.01832033714
2024,273907.39591074805
2025,282984.46439284005
2026,163468.08301892586
2027,128261.91701212394
2028,147684.69745526632
2029,176259.87552170365
2030,226805.6694069241
2031,173766.99661757768
2032,241960.5842605424
2033,202246.09009046806
2034,158966.92880725474
2035,190055.82924774304
2036,149340.9757605661
2037,151459.81269790526
2038,181752.22114738802
2039,165847.96087933079
2040,306637.7858120707
2041,227117.138672675
2042,198367.60893296226
2043,183399.46709481304
2044,260738.80032030676
2045,220601.5336605611
2046,230609.7493177405
2047,165170.2626429835
2048,123609.79042214635
2049,184423.0872041329
2050,186108.11591843175
2051,124756.44402760167
2052,142463.5128755469
2053,142188.9059617323
2054,57411.46556096035
2055,207537.96387563035
2056,172530.3981584816
2057,124756.44402760167
2058,225448.322762527
2059,150837.25766411587
2060,180998.1880642916
2061,218997.06182148968
2062,142854.24984785702
2063,118349.63683285312
2064,143020.97254572203
2065,123370.03441366403
2066,248965.29329717482
2067,273383.3724051542
2068,277511.5556181548
2069,118349.63683285312
2070,101260.75322471613
2071,88763.55944060205
2072,163588.69866325628
2073,112184.60963495175
2074,173766.99661757768
2075,137055.7724303055
2076,118349.63683285312
2077,163149.27250179008
2078,124756.44402760167
2079,137342.06257088168
2080,124756.44402760167
2081,123622.80243083522
2082,237291.31349307057
2083,126448.23839796669
2084,115768.89460038197
2085,142188.9059617323
2086,142188.9059617323
2087,122920.64647555425
2088,143433.83070701975
2089,88763.55944060205
2090,165876.53022661692
2091,148661.81574607364
2092,142051.94767906866
2093,175593.70326665763
2094,124756.44402760167
2095,128601.42479671258
2096,121058.881887034
2097,88357.4705132557
2098,141880.95985956778
2099,57776.79522974447
2100,220032.25634862226
2101,177660.58421396848
2102,165213.37576505492
2103,90366.54655724054
2104,201320.22765985076
2105,150091.290736902
2106,85136.5594153102
2107,278848.17780460557
2108,124756.44402760167
2109,138622.6894640159
2110,142188.9059617323
2111,159797.26168647467
2112,152128.53078575907
2113,116637.59736137309
2114,114735.28736448177
2115,151456.01832033714
2116,123370.03441366403
2117,148702.38799746093
2118,130081.75866066995
2119,124756.44402760167
2120,143970.77331904846
2121,121058.881887034
2122,107620.27096266177
2123,113443.31624790745
2124,184552.29783612982
2125,166176.43034894118
2126,156823.81834980432
2127,178189.67564140627
2128,176122.90563941433
2129,112218.57761348318
2130,163525.56838666822
2131,163068.03167614003
2132,119490.2480685017
2133,124756.44402760167
2134,109494.51873485433
2135,106641.66933263326
2136,122345.23896366412
2137,137118.7724135259
2138,137055.7724303055
2139,140938.07978897062
2140,124756.44402760167
2141,124756.44402760167
2142,137055.7724303055
2143,142188.9059617323
2144,142188.9059617323
2145,124068.28150022333
2146,150837.25766411587
2147,233732.25110810547
2148,141202.68634114164
2149,121058.881887034
2150,205772.89988588393
2151,94574.66333603158
2152,205772.89988588393
2153,205512.69120765018
2154,118349.63683285312
2155,143377.80354225595
2156,200848.73896977282
2157,230609.7493177405
2158,176443.4694229221
2159,188208.24882236437
2160,124350.23442500233
2161,220601.5336605611
2162,274993.0226662922
2163,273383.3724051542
2164,205512.69120765018
2165,226805.6694069241
2166,124756.44402760167
2167,241960.5842605424
2168,194261.0940691298
2169,194525.5183680713
2170,197431.503890787
2171,150837.25766411587
2172,137055.7724303055
2173,202246.09009046806
2174,235446.91157096013
2175,170191.1061828188
2176,248965.29329717482
2177,275266.6968111826
2178,194572.37293306045
2179,126422.5906361605
2180,277511.5556181548
2181,189374.62588011177
2182,225865.71412499392
2183,173663.1960745396
2184,138622.6894640159
2185,124756.44402760167
2186,142188.9059617323
2187,142188.9059617323
2188,158966.92880725474
2189,396660.60494537133
2190,143020.97254572203
2191,143020.97254572203
2192,106780.56705641029
2193,101026.12977817589
2194,123428.71768192283
2195,123609.79042214635
2196,158726.37651163508
2197,122978.73121630069
2198,183399.46709481304
2199,192554.04661094528
2200,151335.10959919065
2201,130788.29812113833
2202,165126.34599969492
2203,176122.90563941433
2204,171747.3626887891
2205,120634.03141907304
2206,138622.6894640159
2207,194494.21674229886
2208,218801.1568725125
2209,252946.1796167389
2210,101386.61581878529
2211,123609.79042214635
2212,109819.43444169688
2213,111338.08946502359
2214,154264.46941391614
2215,123609.79042214635
2216,204240.1736691353
2217,97162.75649501302
2218,124557.74001432411
2219,89204.8750509886
2220,59585.334532061075
2221,230989.83507918802
2222,230989.83507918802
2223,322304.0232807959
2224,189152.56199420636
2225,187996.88564593034
2226,224885.5617972756
2227,206655.7306072507
2228,202246.09009046806
2229,198042.0247526147
2230,165876.53022661692
2231,198463.90985814246
2232,207537.96387563035
2233,163149.27250179008
2234,180998.1880642916
2235,215310.1877470507
2236,184423.0872041329
2237,343999.14448458113
2238,172530.3981584816
2239,138622.6894640159
2240,150837.25766411587
2241,158726.37651163508
2242,124756.44402760167
2243,130929.02667068128
2244,91177.85567682401
2245,91177.85567682401
2246,146185.92643435264
2247,96421.03098775852
2248,115768.89460038197
2249,113599.97960181774
2250,117014.72485882368
2251,165434.713559124
2252,217885.23829636897
2253,150292.3766246063
2254,175593.70326665763
2255,165743.56701693885
2256,178900.43163716546
2257,219576.7278534618
2258,150837.25766411587
2259,164854.74383971622
2260,142188.9059617323
2261,150837.25766411587
2262,172530.3981584816
2263,302096.55270949303
2264,534572.5493609235
2265,183399.46709481304
2266,220601.5336605611
2267,433039.5882814583
2268,322304.0232807959
2269,156794.90469256372
2270,164485.45116484968
2271,201677.90163348967
2272,227501.5085839219
2273,150837.25766411587
2274,172530.3981584816
2275,159627.44945573094
2276,172530.3981584816
2277,194810.72245018548
2278,183399.46709481304
2279,123609.79042214635
2280,123609.79042214635
2281,172530.3981584816
2282,172530.3981584816
2283,102528.29469651887
2284,107318.51846911033
2285,137118.7724135259
2286,124756.44402760167
2287,237291.31349307057
2288,248791.67881144994
2289,321171.07642786833
2290,342367.85634525947
2291,302555.883447433
2292,322304.0232807959
2293,304592.06305004505
2294,245428.6502005762
2295,274993.0226662922
2296,328923.7915698738
2297,223644.26746323344
2298,237291.31349307057
2299,482865.12751884176
2300,276277.21991176635
2301,175982.312578659
2302,220601.5336605611
2303,233732.25110810547
2304,186462.38187610105
2305,167495.93153673442
2306,167495.93153673442
2307,173663.1960745396
2308,202246.09009046806
2309,217568.96842801484
2310,172530.3981584816
2311,170123.01496023242
2312,163536.76090410008
2313,163525.56838666822
2314,169550.43882949353
2315,163644.12140293015
2316,209088.62073280534
2317,172530.3981584816
2318,163873.17116126596
2319,165876.53022661692
2320,163149.27250179008
2321,220032.25634862226
2322,163509.39641280498
2323,142188.9059617323
2324,150225.65877516917
2325,205772.89988588393
2326,152411.21356194545
2327,218704.93915961214
2328,224429.65764568668
2329,164659.6491745368
2330,154343.90505485897
2331,268580.94342131313
2332,343654.74587648327
2333,312130.05188121443
2334,179955.02569091742
2335,199581.7348726779
2336,274315.4434332167
2337,173663.1960745396
2338,202246.09009046806
2339,218765.50246341273
2340,343999.14448458113
2341,199489.7065856679
2342,202246.09009046806
2343,205866.30645933794
2344,169545.75337302947
2345,184517.96952204403
2346,172530.3981584816
2347,172530.3981584816
2348,194261.0940691298
2349,175538.05153393248
2350,175211.97684220484
2351,217031.0213965793
2352,226148.2146018974
2353,277493.9827825736
2354,140938.07978897062
2355,142188.9059617323
2356,138622.6894640159
2357,206416.61638324638
2358,197431.503890787
2359,141920.8167179581
2360,121058.881887034
2361,124756.44402760167
2362,279763.24223817827
2363,124756.44402760167
2364,137118.7724135259
2365,173663.1960745396
2366,143020.97254572203
2367,225865.71412499392
2368,172530.3981584816
2369,202246.09009046806
2370,163873.17116126596
2371,178846.98541237332
2372,173663.1960745396
2373,224886.65613681258
2374,276277.21991176635
2375,207537.96387563035
2376,534572.5493609235
2377,266290.2911265797
2378,143020.97254572203
2379,275314.57972745056
2380,137055.7724303055
2381,169440.34389079144
2382,220601.5336605611
2383,222441.19597673317
2384,226132.63774698702
2385,138622.6894640159
2386,137118.7724135259
2387,142854.24984785702
2388,159627.44945573094
2389,137055.7724303055
2390,150837.25766411587
2391,124910.66646231023
2392,121058.881887034
2393,158726.37651163508
2394,124756.44402760167
2395,223956.5834642261
2396,173663.1960745396
2397,244467.3607495541
2398,121058.881887034
2399,88763.55944060205
2400,55848.58958509257
2401,113443.31624790745
2402,143020.97254572203
2403,200129.3158261059
2404,156794.90469256372
2405,163588.69866325628
2406,123609.79042214635
2407,124756.44402760167
2408,137118.7724135259
2409,142188.9059617323
2410,233732.25110810547
2411,123609.79042214635
2412,170123.01496023242
2413,159627.44945573094
2414,146185.92643435264
2415,200129.3158261059
2416,123370.03441366403
2417,124756.44402760167
2418,123609.79042214635
2419,148213.75516436718
2420,123609.79042214635
2421,230989.83507918802
2422,123609.79042214635
2423,131574.5131442104
2424,159627.44945573094
2425,323266.3510509959
2426,121498.51512828581
2427,177488.42421284437
2428,149548.07463864042
2429,117014.72485882368
2430,124068.28150022333
2431,162472.61865685607
2432,124756.44402760167
2433,150837.25766411587
2434,163468.08301892586
2435,173663.1960745396
2436,123609.79042214635
2437,118349.63683285312
2438,123609.79042214635
2439,124068.28150022333
2440,119490.2480685017
2441,124756.44402760167
2442,122491.18685968933
2443,137055.7724303055
2444,108718.66814202504
2445,108349.59944020401
2446,158552.36352706983
2447,196975.87836221268
2448,166394.19592563852
2449,143090.0857802291
2450,151456.01832033714
2451,139798.19517313185
2452,278848.17780460557
2453,122491.18685968933
2454,173663.1960745396
2455,123609.79042214635
2456,133316.60941298344
2457,110788.36417316394
2458,143377.80354225595
2459,118349.63683285312
2460,127288.09411996984
2461,120609.49394892422
2462,124117.36891422184
2463,120609.49394892422
2464,176850.29065062787
2465,150292.3766246063
2466,123676.97830285998
2467,139798.19517313185
2468,122924.21851298602
2469,123513.83108234796
2470,257423.15423364477
2471,191706.41847155913
2472,201753.34723484577
2473,134042.00158237523
2474,144120.03483992373
2475,204956.14916823825
2476,129413.80636328644
2477,124756.44402760167
2478,195706.53165578857
2479,124756.44402760167
2480,124756.44402760167
2481,124756.44402760167
2482,118349.63683285312
2483,121058.881887034
2484,123609.79042214635
2485,123609.79042214635
2486,173663.1960745396
2487,360706.7525728295
2488,130123.16370805315
2489,169440.34389079144
2490,150837.25766411587
2491,124756.44402760167
2492,205772.89988588393
2493,172530.3981584816
2494,230609.7493177405
2495,163468.08301892586
2496,455539.2623237629
2497,150663.47810271636
2498,118349.63683285312
2499,123609.79042214635
2500,124756.44402760167
2501,172530.3981584816
2502,148503.83334806966
2503,124117.36891422184
2504,176839.99421510388
2505,205687.37259808215
2506,229018.88489096102
2507,232472.4904617969
2508,229018.88489096102
2509,202246.09009046806
2510,206655.7306072507
2511,163509.39641280498
2512,190055.82924774304
2513,175211.97684220484
2514,260738.80032030676
2515,124756.44402760167
2516,133941.9019440102
2517,124756.44402760167
2518,140938.07978897062
2519,208200.25720228415
2520,195458.41210506173
2521,192119.80815135885
2522,195104.73760412657
2523,121058.881887034
2524,124756.44402760167
2525,124756.44402760167
2526,124756.44402760167
2527,121058.881887034
2528,118349.63683285312
2529,118349.63683285312
2530,118349.63683285312
2531,221612.6883249027
2532,199057.38804714955
2533,197783.676067981
2534,222441.19597673317
2535,236225.95941156984
2536,198018.0047543589
2537,172530.3981584816
2538,164557.98263939976
2539,150837.25766411587
2540,172530.3981584816
2541,163873.17116126596
2542,163525.56838666822
2543,123609.79042214635
2544,137055.7724303055
2545,118251.42974108127
2546,150837.25766411587
2547,112184.60963495175
2548,176850.29065062787
2549,148482.6294186503
2550,311803.84097253706
2551,137055.7724303055
2552,124068.28150022333
2553,143020.97254572203
2554,153186.9842140407
2555,97152.55174322438
2556,112218.57761348318
2557,118349.63683285312
2558,266025.8186783284
2559,183399.46709481304
2560,117791.9540457507
2561,109182.89282344702
2562,142210.8526154422
2563,172735.2541676379
2564,195472.6371180297
2565,160771.411210851
2566,166969.65753259466
2567,135099.88974234098
2568,200129.3158261059
2569,206416.61638324638
2570,100483.65221300386
2571,215310.1877470507
2572,124756.44402760167
2573,218306.62712347897
2574,396827.5426165809
2575,117510.46479321476
2576,151459.81269790526
2577,198068.36693506522
2578,115768.89460038197
2579,80813.05421306114
2580,229111.0602718247
2581,137055.7724303055
2582,124756.44402760167
2583,230609.7493177405
2584,169440.34389079144
2585,168516.26045045233
2586,170123.01496023242
2587,204658.90505252813
2588,123609.79042214635
2589,124756.44402760167
2590,206655.7306072507
2591,274993.0226662922
2592,224885.5617972756
2593,225865.71412499392
2594,165286.4849394717
2595,173766.99661757768
2596,341127.6589687536
2597,206632.50279091406
2598,303830.64522968483
2599,277511.5556181548
2600,322304.0232807959
2601,123609.79042214635
2602,96421.03098775852
2603,91177.85567682401
2604,96421.03098775852
2605,96421.03098775852
2606,124756.44402760167
2607,173663.1960745396
2608,215310.1877470507
2609,165213.37576505492
2610,98896.09274411283
2611,220601.5336605611
2612,150837.25766411587
2613,115768.89460038197
2614,117014.72485882368
2615,169440.34389079144
2616,124756.44402760167
2617,222429.60817239282
2618,173663.1960745396
2619,313339.33992434666
2620,166073.058595753
2621,191314.21523315075
2622,195574.20363788103
2623,226648.83193445616
2624,220005.22290526083
2625,370573.11899827066
2626,150837.25766411587
2627,158726.37651163508
2628,310426.84086455515
2629,441144.4084559593
2630,200532.63159867673
2631,384434.3306390757
2632,297957.11699029093
2633,261785.05930088964
2634,328400.2990657971
2635,140938.07978897062
2636,189285.49351128886
2637,137055.7724303055
2638,219576.7278534618
2639,177600.70893230184
2640,140938.07978897062
2641,118349.63683285312
2642,241960.5842605424
2643,102528.29469651887
2644,136422.5307857719
2645,101236.79841667015
2646,90600.68711624415
2647,102528.29469651887
2648,137055.7724303055
2649,173663.1960745396
2650,137118.7724135259
2651,148473.8125339997
2652,340831.174894477
2653,220601.5336605611
2654,260738.80032030676
2655,248701.0646079163
2656,178508.08705871785
2657,239927.88808623372
2658,182439.36640793277
2659,271028.75739006436
2660,244431.70811029445
2661,297798.19383306714
2662,203435.158812174
2663,200158.53260873724
2664,225865.71412499392
2665,226148.2146018974
2666,201677.90163348967
2667,165876.53022661692
2668,163873.17116126596
2669,172530.3981584816
2670,271028.75739006436
2671,163873.17116126596
2672,173663.1960745396
2673,205512.69120765018
2674,202246.09009046806
2675,142188.9059617323
2676,167267.77702136573
2677,216239.83759915995
2678,177150.2834490021
2679,226890.9877220942
2680,215589.46573429517
2681,310870.29561824497
2682,273907.39591074805
2683,434892.3079808035
2684,269349.5083606569
2685,331221.85284859576
2686,226292.7229346972
2687,227117.138672675
2688,205866.30645933794
2689,156794.90469256372
2690,345151.68613399094
2691,195472.6371180297
2692,142188.9059617323
2693,170123.01496023242
2694,142188.9059617323
2695,176642.7261620852
2696,164338.5118446513
2697,197757.08807113455
2698,191219.5439663896
2699,170123.01496023242
2700,159627.44945573094
2701,123301.45176696498
2702,124756.44402760167
2703,156109.33278340346
2704,159627.44945573094
2705,124756.44402760167
2706,123609.79042214635
2707,123609.79042214635
2708,124756.44402760167
2709,123609.79042214635
2710,123609.79042214635
2711,283421.7935720247
2712,339907.8110684823
2713,142188.9059617323
2714,143642.76073897386
2715,162441.6505442662
2716,99451.09575797945
2717,193881.2930901686
2718,218997.06182148968
2719,150837.25766411587
2720,172530.3981584816
2721,126793.74723672867
2722,194572.37293306045
2723,124756.44402760167
2724,121058.881887034
2725,126793.74723672867
2726,142188.9059617323
2727,225865.71412499392
2728,206416.61638324638
2729,165213.37576505492
2730,163588.69866325628
2731,115768.89460038197
2732,119360.30889641211
2733,183399.46709481304
2734,230609.7493177405
